ZGD,M. Ginter,6.8,Rosario Central,Arsenal de Sarandi,SC
LD,A. Hakimi,6.9,Rosario Central,Arsenal de Sarandi,SC
GOL,K. Navas,6.6,Rosario Central,Arsenal de Sarandi,SC
ATA,R. Kolo Muani,7.3,Estudiantes,Boca Juniors,SC
MAE,K. Mbappé,6.4,Estudiantes,Boca Juniors,SC
MAD,Rafael Leão,7.3,Estudiantes,Boca Juniors,SC
MCE,A. Tchouaméni,7.4,Estudiantes,Boca Juniors,SC
MC,Mikel Merino,6.8,Estudiantes,Boca Juniors,SC
MCD,N. Fekir,7.6,Estudiantes,Boca Juniors,SC
LE,Balde,7.6,Estudiantes,Boca Juniors,SC
ZGE,N. Schlotterbeck,7.3,Estudiantes,Boca Juniors,SC
ZGD,W. Saliba,6.8,Estudiantes,Boca Juniors,SC
LD,F. Mendy,7.8,Estudiantes,Boca Juniors,SC
GOL,É. Mendy,5.9,Estudiantes,Boca Juniors,SC
ATA,K. Benzema,7.1,Boca Juniors,Estudiantes,SC
MAE,M. Salah,6.4,Boca Juniors,Estudiantes,SC
MAD,V. Osimhen,6.4,Boca Juniors,Estudiantes,SC
MAD,Rodrygo,7.5,Boca Juniors,Estudiantes,SC
MCE,Bernardo Silva,5.9,Boca Juniors,Estudiantes,SC
MCE,F. Valverde,6.4,Boca Juniors,Estudiantes,SC
MC,Fabinho,7.7,Boca Juniors,Estudiantes,SC
MCD,K. De Bruyne,6.8,Boca Juniors,Estudiantes,SC
LE,A. Robertson,7.1,Boca Juniors,Estudiantes,SC
ZGE,V. van Dijk,7.3,Boca Juniors,Estudiantes,SC
ZGD,A. Laporte,7.2,Boca Juniors,Estudiantes,SC
LD,K. Walker,7.3,Boca Juniors,Estudiantes,SC
GOL,Alisson,6.6,Boca Juniors,Estudiantes,SC
PE,Y. Carrasco,7.1,Arsenal de Sarandi,Velez Sarsfield,SC
ATA,A. Isak,6.0,Arsenal de Sarandi,Velez Sarsfield,SC
PD,N. González,6.4,Arsenal de Sarandi,Velez Sarsfield,SC
SA,Anderson Talisca,6.5,Arsenal de Sarandi,Velez Sarsfield,SC
MCE,F. Wirtz,6.3,Arsenal de Sarandi,Velez Sarsfield,SC
MCD,E. Camavinga,6.0,Arsenal de Sarandi,Velez Sarsfield,SC
LE,L. Spinazzola,6.9,Arsenal de Sarandi,Velez Sarsfield,SC
ZGE,Sergio Ramos,7.2,Arsenal de Sarandi,Velez Sarsfield,SC
ZGD,Gonçalo Inácio,5.9,Arsenal de Sarandi,Velez Sarsfield,SC
LD,Nuno Tavares,5.9,Arsenal de Sarandi,Velez Sarsfield,SC
LD,R. Baku,6.9,Arsenal de Sarandi,Velez Sarsfield,SC
GOL,A. Onana,6.1,Arsenal de Sarandi,Velez Sarsfield,SC
PE,Gabriel Martinelli,7.6,Velez Sarsfield,Arsenal de Sarandi,SC
ATA,C. Immobile,6.3,Velez Sarsfield,Arsenal de Sarandi,SC
PD,Á. Correa,5.8,Velez Sarsfield,Arsenal de Sarandi,SC
MEI,A. Gómez,5.8,Velez Sarsfield,Arsenal de Sarandi,SC
MEI,D. Mertens,6.5,Velez Sarsfield,Arsenal de Sarandi,SC
MED,S. Gnabry,6.2,Velez Sarsfield,Arsenal de Sarandi,SC
MCE,S. Tonali,7.5,Velez Sarsfield,Arsenal de Sarandi,SC
MCD,F. Kessié,6.8,Velez Sarsfield,Arsenal de Sarandi,SC
LE,J. Cuadrado,7.7,Velez Sarsfield,Arsenal de Sarandi,SC
ZGE,K. Koulibaly,6.8,Velez Sarsfield,Arsenal de Sarandi,SC
ZGD,R. Araujo,6.8,Velez Sarsfield,Arsenal de Sarandi,SC
LD,J. Frimpong,7.2,Velez Sarsfield,Arsenal de Sarandi,SC
GOL,W. Szczęsny,6.3,Velez Sarsfield,Arsenal de Sarandi,SC
ATA,K. Benzema,6.8,Boca Juniors,Estudiantes,SC
MAE,M. Salah,7.4,Boca Juniors,Estudiantes,SC
MAD,V. Osimhen,6.5,Boca Juniors,Estudiantes,SC
MAD,Rodrygo,6.0,Boca Juniors,Estudiantes,SC
MCE,Bernardo Silva,6.2,Boca Juniors,Estudiantes,SC
MCE,F. Valverde,5.8,Boca Juniors,Estudiantes,SC
MC,Fabinho,7.7,Boca Juniors,Estudiantes,SC
MCD,K. De Bruyne,7.4,Boca Juniors,Estudiantes,SC
LE,L. Hernández,6.0,Boca Juniors,Estudiantes,SC
LE,A. Robertson,7.4,Boca Juniors,Estudiantes,SC
ZGE,V. van Dijk,6.6,Boca Juniors,Estudiantes,SC
ZGD,A. Laporte,6.5,Boca Juniors,Estudiantes,SC
LD,K. Walker,6.8,Boca Juniors,Estudiantes,SC
GOL,Alisson,6.6,Boca Juniors,Estudiantes,SC
ATA,Iago Aspas,6.0,Estudiantes,Boca Juniors,SC
MAE,K. Mbappé,6.4,Estudiantes,Boca Juniors,SC
MAD,Rafael Leão,6.2,Estudiantes,Boca Juniors,SC
MAD,R. Kolo Muani,6.1,Estudiantes,Boca Juniors,SC
MCE,A. Tchouaméni,6.3,Estudiantes,Boca Juniors,SC
MC,Mikel Merino,6.3,Estudiantes,Boca Juniors,SC
MCD,P. Zieliński,6.0,Estudiantes,Boca Juniors,SC
MCD,H. Çalhanoğlu,6.4,Estudiantes,Boca Juniors,SC
LE,Balde,6.6,Estudiantes,Boca Juniors,SC
ZGE,N. Schlotterbeck,6.6,Estudiantes,Boca Juniors,SC
ZGD,W. Saliba,5.8,Estudiantes,Boca Juniors,SC
LD,F. Mendy,6.0,Estudiantes,Boca Juniors,SC
GOL,É. Mendy,7.5,Estudiantes,Boca Juniors,SC
ATA,C. Immobile,6.7,Velez Sarsfield,Arsenal de Sarandi,SC
MEE,I. Sarr,5.8,Velez Sarsfield,Arsenal de Sarandi,SC
MEE,Gabriel Martinelli,6.1,Velez Sarsfield,Arsenal de Sarandi,SC
MEI,A Gómez,5.8,Velez Sarsfield,Arsenal de Sarandi,SC
MEI,D. Mertens,7.2,Velez Sarsfield,Arsenal de Sarandi,SC
MED,Á. Correa,5.8,Velez Sarsfield,Arsenal de Sarandi,SC
MED,S. Gnabry,6.5,Velez Sarsfield,Arsenal de Sarandi,SC
VLE,Sergi Darder,6.3,Velez Sarsfield,Arsenal de Sarandi,SC
VLE,S. Tonali,6.9,Velez Sarsfield,Arsenal de Sarandi,SC
VLD,F. Kessié,6.1,Velez Sarsfield,Arsenal de Sarandi,SC
LE,J. Frimpong,7.4,Velez Sarsfield,Arsenal de Sarandi,SC
ZGE,K. Koulibaly,7.6,Velez Sarsfield,Arsenal de Sarandi,SC
ZGD,R. Araujo,6.6,Velez Sarsfield,Arsenal de Sarandi,SC
LD,J. Cuadrado,8.0,Velez Sarsfield,Arsenal de Sarandi,SC
GOL,W. Szczęsny,6.7,Velez Sarsfield,Arsenal de Sarandi,SC
PE,Y. Carrasco,7.2,Arsenal de Sarandi,Velez Sarsfield,SC
ATA,A. Isak,7.4,Arsenal de Sarandi,Velez Sarsfield,SC
MEI,N. Zaniolo,6.4,Arsenal de Sarandi,Velez Sarsfield,SC
ME,N. González,6.1,Arsenal de Sarandi,Velez Sarsfield,SC
MD,Gelson Martins,6.1,Arsenal de Sarandi,Velez Sarsfield,SC
MD,Pedro Gonçalves,6.8,Arsenal de Sarandi,Velez Sarsfield,SC
VLE,E. Camavinga,5.9,Arsenal de Sarandi,Velez Sarsfield,SC
VLD,Anderson Talisca,5.7,Arsenal de Sarandi,Velez Sarsfield,SC
VLD,F. Wirtz,7.1,Arsenal de Sarandi,Velez Sarsfield,SC
LE,Nuno Tavares,5.9,Arsenal de Sarandi,Velez Sarsfield,SC
LE,L. Spinazzola,7.1,Arsenal de Sarandi,Velez Sarsfield,SC
ZGE,Gonçalo Inácio,6.5,Arsenal de Sarandi,Velez Sarsfield,SC
ZGD,Sergio Ramos,6.4,Arsenal de Sarandi,Velez Sarsfield,SC
LD,R. Baku,7.3,Arsenal de Sarandi,Velez Sarsfield,SC
GOL,A. Onana,6.3,Arsenal de Sarandi,Velez Sarsfield,SC
ATA,C. Immobile,6.7,Velez Sarsfield,Boca Juniors,SC
MEE,Gabriel Martinelli,6.8,Velez Sarsfield,Boca Juniors,SC
MEI,A Gómez,5.9,Velez Sarsfield,Boca Juniors,SC
MEI,D. Mertens,5.8,Velez Sarsfield,Boca Juniors,SC
MED,S. Gnabry,6.0,Velez Sarsfield,Boca Juniors,SC
VLE,S. Tonali,7.0,Velez Sarsfield,Boca Juniors,SC
VLD,F. Kessié,7.2,Velez Sarsfield,Boca Juniors,SC
LE,J. Frimpong,7.6,Velez Sarsfield,Boca Juniors,SC
ZGE,K. Koulibaly,5.8,Velez Sarsfield,Boca Juniors,SC
ZGD,R. Araujo,6.8,Velez Sarsfield,Boca Juniors,SC
LD,J. Cuadrado,6.7,Velez Sarsfield,Boca Juniors,SC
GOL,W. Szczęsny,5.8,Velez Sarsfield,Boca Juniors,SC
ATA,K. Benzema,7.7,Boca Juniors,Velez Sarsfield,SC
MAE,M. Salah,7.5,Boca Juniors,Velez Sarsfield,SC
MAD,V. Osimhen,6.0,Boca Juniors,Velez Sarsfield,SC
MAD,Rodrygo,5.9,Boca Juniors,Velez Sarsfield,SC
MCE,Bernardo Silva,5.9,Boca Juniors,Velez Sarsfield,SC
MCE,F. Valverde,6.8,Boca Juniors,Velez Sarsfield,SC
MC,Fabinho,7.4,Boca Juniors,Velez Sarsfield,SC
MCD,K. De Bruyne,8.5,Boca Juniors,Velez Sarsfield,SC
LE,A. Robertson,7.2,Boca Juniors,Velez Sarsfield,SC
ZGE,V. van Dijk,6.3,Boca Juniors,Velez Sarsfield,SC
ZGD,A. Laporte,7.1,Boca Juniors,Velez Sarsfield,SC
LD,K. Walker,6.9,Boca Juniors,Velez Sarsfield,SC
GOL,Alisson,6.7,Boca Juniors,Velez Sarsfield,SC
